OrderDate,StockDate,OrderNumber,OrderQuantity,ProductKey,AccountKey,TerritoryKey,OrderLineItem
05.04.2024,3/16/2023,SO69860,1,215,21808,4,2
05.04.2024,04.03.2023,SO69860,1,387,21808,4,1
05.04.2024,1/14/2023,SO69812,2,223,11748,6,1
05.04.2024,04.09.2023,SO69812,1,540,11748,6,2
05.04.2024,02.04.2023,SO69844,2,477,11610,10,2
05.04.2024,3/23/2023,SO69844,2,479,11610,10,3
05.04.2024,3/20/2023,SO69844,1,573,11610,10,1
05.04.2024,02.03.2023,SO69828,2,529,20794,7,1
05.04.2024,1/25/2023,SO69828,1,229,20794,7,2
05.04.2024,3/21/2023,SO69862,2,538,25522,8,2
05.04.2024,02.08.2023,SO69862,1,471,25522,8,3
05.04.2024,2/26/2023,SO69862,1,529,25522,8,4
05.04.2024,01.06.2023,SO69862,1,606,25522,8,1
05.04.2024,1/24/2023,SO69830,2,528,11188,4,1
05.04.2024,03.02.2023,SO69830,1,214,11188,4,3
05.04.2024,01.05.2023,SO69830,1,537,11188,4,2
05.04.2024,1/26/2023,SO69822,2,528,19905,10,1
05.04.2024,02.12.2023,SO69822,1,480,19905,10,2
05.04.2024,02.12.2023,SO69843,2,480,29365,8,4
05.04.2024,01.07.2023,SO69843,2,541,29365,8,3
05.04.2024,1/23/2023,SO69843,1,530,29365,8,2
05.04.2024,2/14/2023,SO69843,1,571,29365,8,1
05.04.2024,3/27/2023,SO69836,3,466,16151,1,4
05.04.2024,02.01.2023,SO69836,3,478,16151,1,2
05.04.2024,3/26/2023,SO69836,2,477,16151,1,3
05.04.2024,03.06.2023,SO69836,1,220,16151,1,5
05.04.2024,04.12.2023,SO69836,1,594,16151,1,1
05.04.2024,3/15/2023,SO69800,2,223,22444,8,2
05.04.2024,4/17/2023,SO69800,1,226,22444,8,3
05.04.2024,1/14/2023,SO69800,1,588,22444,8,1
05.04.2024,03.12.2023,SO69856,2,223,23505,4,5
05.04.2024,1/29/2023,SO69856,2,477,23505,4,2
05.04.2024,1/22/2023,SO69856,2,479,23505,4,3
05.04.2024,3/19/2023,SO69856,1,489,23505,4,4
05.04.2024,1/16/2023,SO69856,1,606,23505,4,1
05.04.2024,2/23/2023,SO69814,1,474,18988,4,1
05.04.2024,3/18/2023,SO69802,2,477,19049,10,3
05.04.2024,01.12.2023,SO69802,2,478,19049,10,2
05.04.2024,2/23/2023,SO69802,1,214,19049,10,4
05.04.2024,1/17/2023,SO69802,1,229,19049,10,5
05.04.2024,04.01.2023,SO69802,1,362,19049,10,1
05.04.2024,3/25/2023,SO69849,2,464,13091,9,3
05.04.2024,3/19/2023,SO69849,1,214,13091,9,2
05.04.2024,2/27/2023,SO69849,1,564,13091,9,1
05.04.2024,2/19/2023,SO69834,3,485,12924,4,1
05.04.2024,2/19/2023,SO69834,2,477,12924,4,3
05.04.2024,2/19/2023,SO69834,2,478,12924,4,2
05.04.2024,1/26/2023,SO69834,1,488,12924,4,4
05.04.2024,1/21/2023,SO69797,2,528,20630,9,1
05.04.2024,04.02.2023,SO69797,1,215,20630,9,3
05.04.2024,03.06.2023,SO69797,1,537,20630,9,2
05.04.2024,2/24/2023,SO69863,3,479,13079,9,2
05.04.2024,4/14/2023,SO69863,1,564,13079,9,1
05.04.2024,4/18/2023,SO69806,2,530,28768,1,1
05.04.2024,2/22/2023,SO69833,1,490,11476,10,1
05.04.2024,01.09.2023,SO69854,2,480,23509,1,4
05.04.2024,1/31/2023,SO69854,2,484,23509,1,5
05.04.2024,1/15/2023,SO69854,2,529,23509,1,3
05.04.2024,01.09.2023,SO69854,2,538,23509,1,2
05.04.2024,02.09.2023,SO69854,1,604,23509,1,1
05.04.2024,03.07.2023,SO69837,2,223,19830,6,6
05.04.2024,1/29/2023,SO69837,2,477,19830,6,4
05.04.2024,2/20/2023,SO69837,2,478,19830,6,3
05.04.2024,4/14/2023,SO69837,2,485,19830,6,2
05.04.2024,03.09.2023,SO69837,1,235,19830,6,5
05.04.2024,04.01.2023,SO69837,1,360,19830,6,1
05.04.2024,01.12.2023,SO69853,3,477,28063,4,3
05.04.2024,03.11.2023,SO69853,2,479,28063,4,2
05.04.2024,04.05.2023,SO69853,1,232,28063,4,4
05.04.2024,3/29/2023,SO69853,1,561,28063,4,1
05.04.2024,1/15/2023,SO69861,2,477,28425,10,3
05.04.2024,1/13/2023,SO69861,2,479,28425,10,2
05.04.2024,3/13/2023,SO69861,1,220,28425,10,4
05.04.2024,1/19/2023,SO69861,1,606,28425,10,1
05.04.2024,4/19/2023,SO69798,2,478,15715,9,2
05.04.2024,4/14/2023,SO69798,1,477,15715,9,1
05.04.2024,04.09.2023,SO69847,1,583,22032,9,1
05.04.2024,03.03.2023,SO69793,1,220,22570,10,2
05.04.2024,3/16/2023,SO69793,1,582,22570,10,1
05.04.2024,03.04.2023,SO69818,1,476,14480,6,1
05.04.2024,01.10.2023,SO69816,1,475,19540,1,1
05.04.2024,3/23/2023,SO69851,2,477,26635,4,3
05.04.2024,3/21/2023,SO69851,2,479,26635,4,2
05.04.2024,04.08.2023,SO69851,1,214,26635,4,4
05.04.2024,1/22/2023,SO69851,1,567,26635,4,1
05.04.2024,02.11.2023,SO69846,1,215,15645,9,2
05.04.2024,03.12.2023,SO69846,1,580,15645,9,1
05.04.2024,03.02.2023,SO69831,2,480,11527,4,2
05.04.2024,02.04.2023,SO69831,1,537,11527,4,1
05.04.2024,04.06.2023,SO69840,3,530,28744,8,3
05.04.2024,2/18/2023,SO69840,2,541,28744,8,2
05.04.2024,3/18/2023,SO69840,1,570,28744,8,1
05.04.2024,03.05.2023,SO69799,2,464,24092,8,3
05.04.2024,3/18/2023,SO69799,2,479,24092,8,2
05.04.2024,2/27/2023,SO69799,1,377,24092,8,1
05.04.2024,03.06.2023,SO69799,1,477,24092,8,4
05.04.2024,03.06.2023,SO69819,2,477,24647,6,1
05.04.2024,1/18/2023,SO69819,1,214,24647,6,2
05.04.2024,4/15/2023,SO69821,2,528,15407,1,1
05.04.2024,04.11.2023,SO69821,1,214,15407,1,2
05.04.2024,02.12.2023,SO69801,3,478,16465,10,4
05.04.2024,03.12.2023,SO69801,2,223,16465,10,5
05.04.2024,02.09.2023,SO69801,2,477,16465,10,6
05.04.2024,2/18/2023,SO69801,1,528,16465,10,3
05.04.2024,4/14/2023,SO69801,1,536,16465,10,2
05.04.2024,3/26/2023,SO69801,1,589,16465,10,1
05.04.2024,01.09.2023,SO69825,3,529,17901,8,2
05.04.2024,1/29/2023,SO69825,2,480,17901,8,3
05.04.2024,3/28/2023,SO69825,2,539,17901,8,1
05.04.2024,03.12.2023,SO69838,1,214,17004,4,2
05.04.2024,02.12.2023,SO69838,1,356,17004,4,1
05.04.2024,02.10.2023,SO69838,1,471,17004,4,3
05.04.2024,04.11.2023,SO69852,2,482,28061,4,3
05.04.2024,4/17/2023,SO69852,1,215,28061,4,2
05.04.2024,3/13/2023,SO69852,1,563,28061,4,1
05.04.2024,1/15/2023,SO69841,3,477,11417,7,2
05.04.2024,02.06.2023,SO69841,2,479,11417,7,3
05.04.2024,2/15/2023,SO69841,1,585,11417,7,1
05.04.2024,02.09.2023,SO69824,2,480,28380,7,2
05.04.2024,1/25/2023,SO69824,1,540,28380,7,1
05.04.2024,3/13/2023,SO69809,2,530,27997,4,1
05.04.2024,02.09.2023,SO69835,1,597,19994,4,1
05.04.2024,04.01.2023,SO69823,2,528,14548,7,1
05.04.2024,2/25/2023,SO69823,1,483,14548,7,2
05.04.2024,1/26/2023,SO69829,2,530,13796,8,1
05.04.2024,04.09.2023,SO69829,1,214,13796,8,2
05.04.2024,3/21/2023,SO69815,2,223,15376,6,2
05.04.2024,3/13/2023,SO69815,1,476,15376,6,1
05.04.2024,4/18/2023,SO69810,2,530,26554,4,2
05.04.2024,2/17/2023,SO69810,2,541,26554,4,1
05.04.2024,1/20/2023,SO69810,1,214,26554,4,3
05.04.2024,3/29/2023,SO69839,2,223,12622,10,2
05.04.2024,3/26/2023,SO69839,1,570,12622,10,1
05.04.2024,3/22/2023,SO69842,2,223,27824,7,3
05.04.2024,1/21/2023,SO69842,1,220,27824,7,2
05.04.2024,03.02.2023,SO69842,1,565,27824,7,1
05.04.2024,04.01.2023,SO69803,1,220,17647,7,2
05.04.2024,02.08.2023,SO69803,1,360,17647,7,1
05.04.2024,02.02.2023,SO69813,2,529,11823,6,1
05.04.2024,1/29/2023,SO69813,1,540,11823,6,2
05.04.2024,3/28/2023,SO69826,2,480,16472,7,2
05.04.2024,03.02.2023,SO69826,2,539,16472,7,1
05.04.2024,03.01.2023,SO69794,1,235,22596,10,2
05.04.2024,3/14/2023,SO69794,1,582,22596,10,1
05.04.2024,01.10.2023,SO69858,2,538,23848,4,2
05.04.2024,1/28/2023,SO69858,1,606,23848,4,1
05.04.2024,2/16/2023,SO69811,2,480,24316,4,3
05.04.2024,2/18/2023,SO69811,1,529,24316,4,1
05.04.2024,1/17/2023,SO69811,1,540,24316,4,2
05.04.2024,2/15/2023,SO69796,2,535,11966,9,1
05.04.2024,2/22/2023,SO69795,2,480,12352,9,2
05.04.2024,3/16/2023,SO69795,1,486,12352,9,3
05.04.2024,3/15/2023,SO69795,1,535,12352,9,1
05.04.2024,1/30/2023,SO69845,1,215,26429,9,2
05.04.2024,01.09.2023,SO69845,1,389,26429,9,1
05.04.2024,3/31/2023,SO69848,2,223,24377,9,2
05.04.2024,01.10.2023,SO69848,1,488,24377,9,3
05.04.2024,2/14/2023,SO69848,1,581,24377,9,1
05.04.2024,02.04.2023,SO69804,1,352,20581,7,1
05.04.2024,03.11.2023,SO69804,1,483,20581,7,2
05.04.2024,02.08.2023,SO69857,1,473,23856,1,2
05.04.2024,4/16/2023,SO69857,1,584,23856,1,1
05.04.2024,3/18/2023,SO69827,2,535,17879,10,1
05.04.2024,2/15/2023,SO69827,1,215,17879,10,3
05.04.2024,1/24/2023,SO69827,1,528,17879,10,2
05.04.2024,03.02.2023,SO69807,2,529,19224,6,2
05.04.2024,2/19/2023,SO69807,2,538,19224,6,1
05.04.2024,02.08.2023,SO69807,1,486,19224,6,3
05.04.2024,01.06.2023,SO69808,2,480,26265,1,3
05.04.2024,3/22/2023,SO69808,2,541,26265,1,2
05.04.2024,3/17/2023,SO69808,1,530,26265,1,1
05.04.2024,1/16/2023,SO69850,3,480,13105,9,2
05.04.2024,04.08.2023,SO69850,1,362,13105,9,1
05.04.2024,02.06.2023,SO69817,2,477,25433,6,1
06.01.2024,02.05.2023,SO71987,2,223,18868,4,2
06.01.2024,04.08.2023,SO71987,1,229,18868,4,3
06.01.2024,02.06.2023,SO71987,1,582,18868,4,1
06.01.2024,02.12.2023,SO71974,2,480,20084,6,2
06.01.2024,05.04.2023,SO71974,2,485,20084,6,1
06.01.2024,2/26/2023,SO71980,1,360,18840,1,1
06.01.2024,03.04.2023,SO71993,1,389,28740,7,1
06.01.2024,05.04.2023,SO71969,2,223,12892,6,1
06.01.2024,5/15/2023,SO71969,1,474,12892,6,2
06.01.2024,05.09.2023,SO71984,2,480,29346,9,4
06.01.2024,03.02.2023,SO71984,2,538,29346,9,2
06.01.2024,2/20/2023,SO71984,1,529,29346,9,3
06.01.2024,03.09.2023,SO71984,1,584,29346,9,1
06.01.2024,4/27/2023,SO71961,2,477,12863,8,6
06.01.2024,3/22/2023,SO71961,2,478,12863,8,5
06.01.2024,4/29/2023,SO71961,2,485,12863,8,4
06.01.2024,3/18/2023,SO71961,2,528,12863,8,2
06.01.2024,04.12.2023,SO71961,1,214,12863,8,7
06.01.2024,03.03.2023,SO71961,1,362,12863,8,1
06.01.2024,3/27/2023,SO71961,1,537,12863,8,3
06.01.2024,3/16/2023,SO71962,1,489,11679,1,1
06.01.2024,3/21/2023,SO71959,2,478,23605,8,2
06.01.2024,05.05.2023,SO71959,1,220,23605,8,4
06.01.2024,3/15/2023,SO71959,1,358,23605,8,1
06.01.2024,4/26/2023,SO71959,1,477,23605,8,3
06.01.2024,2/14/2023,SO71985,1,220,16169,9,2
06.01.2024,05.02.2023,SO71985,1,356,16169,9,1
06.01.2024,2/29/2023,SO71995,2,477,11432,7,3
06.01.2024,04.11.2023,SO71995,2,479,11432,7,2
06.01.2024,3/20/2023,SO71995,1,604,11432,7,1
06.01.2024,04.01.2023,SO71979,2,528,18824,4,2
06.01.2024,3/24/2023,SO71979,1,220,18824,4,4
06.01.2024,4/19/2023,SO71979,1,356,18824,4,1
06.01.2024,2/22/2023,SO71979,1,537,18824,4,3
06.01.2024,03.06.2023,SO71976,1,220,13684,8,2
06.01.2024,04.01.2023,SO71976,1,530,13684,8,1
06.01.2024,03.06.2023,SO71978,1,220,11559,8,1
06.01.2024,3/20/2023,SO71994,3,477,28530,10,3
06.01.2024,04.10.2023,SO71994,3,479,28530,10,2
06.01.2024,04.05.2023,SO71994,1,220,28530,10,4
06.01.2024,05.10.2023,SO71994,1,605,28530,10,1
06.01.2024,4/25/2023,SO71964,2,480,28104,4,2
06.01.2024,3/13/2023,SO71964,1,530,28104,4,1
06.01.2024,03.06.2023,SO72000,1,491,13636,9,2
06.01.2024,03.04.2023,SO72000,1,561,13636,9,1
06.01.2024,4/20/2023,SO71986,1,215,20749,1,2
06.01.2024,2/21/2023,SO71986,1,226,20749,1,3
06.01.2024,4/25/2023,SO71986,1,605,20749,1,1
06.01.2024,2/28/2023,SO71983,1,489,27180,8,2
06.01.2024,2/22/2023,SO71983,1,578,27180,8,1
06.01.2024,4/19/2023,SO71982,1,352,18527,1,1
06.01.2024,03.02.2023,SO71971,2,223,23681,6,2
06.01.2024,3/18/2023,SO71971,2,477,23681,6,1
06.01.2024,2/23/2023,SO71996,2,223,11420,7,4
06.01.2024,02.11.2023,SO71996,2,530,11420,7,3
06.01.2024,05.03.2023,SO71996,2,541,11420,7,2
06.01.2024,05.01.2023,SO71996,1,215,11420,7,5
06.01.2024,03.07.2023,SO71996,1,561,11420,7,1
06.01.2024,02.03.2023,SO71972,2,528,16099,1,1
06.01.2024,3/18/2023,SO71972,1,220,16099,1,2
06.01.2024,02.02.2023,SO71972,1,226,16099,1,3
06.01.2024,5/13/2023,SO71958,2,484,26205,10,2
06.01.2024,2/24/2023,SO71958,1,375,26205,10,1
06.01.2024,2/25/2023,SO71989,1,491,18955,4,2
06.01.2024,3/19/2023,SO71989,1,583,18955,4,1
06.01.2024,3/21/2023,SO71967,2,482,23877,4,4
06.01.2024,3/16/2023,SO71967,2,528,23877,4,1
06.01.2024,02.04.2023,SO71967,1,214,23877,4,3
06.01.2024,4/24/2023,SO71967,1,536,23877,4,2
06.01.2024,2/16/2023,SO71963,3,462,11019,6,2
06.01.2024,05.05.2023,SO71963,1,226,11019,6,1
06.01.2024,3/20/2023,SO71981,1,360,18592,1,1
06.01.2024,05.09.2023,SO71966,2,528,23477,1,2
06.01.2024,2/14/2023,SO71966,2,536,23477,1,1
06.01.2024,2/16/2023,SO71966,1,214,23477,1,3
06.01.2024,03.02.2023,SO71998,2,484,15134,9,2
06.01.2024,2/14/2023,SO71998,1,568,15134,9,1
06.01.2024,05.12.2023,SO71990,1,229,18118,6,2
06.01.2024,02.10.2023,SO71990,1,580,18118,6,1
06.01.2024,2/17/2023,SO71992,2,223,19329,8,2
06.01.2024,3/21/2023,SO71992,1,235,19329,8,3
06.01.2024,03.08.2023,SO71992,1,581,19329,8,1
06.01.2024,03.12.2023,SO71999,2,480,27485,9,3
06.01.2024,3/18/2023,SO71999,2,484,27485,9,4
06.01.2024,05.01.2023,SO71999,2,538,27485,9,2
06.01.2024,4/25/2023,SO71999,1,584,27485,9,1
06.01.2024,2/18/2023,SO71977,3,485,13441,1,1
06.01.2024,3/17/2023,SO71977,2,466,13441,1,2
06.01.2024,4/27/2023,SO71970,2,528,15550,1,1
06.01.2024,03.03.2023,SO71991,1,581,19316,8,1
06.01.2024,4/29/2023,SO71955,3,535,14054,9,1
06.01.2024,2/26/2023,SO71955,2,480,14054,9,2
06.01.2024,05.01.2023,SO71955,1,486,14054,9,3
06.01.2024,03.12.2023,SO71968,3,478,22011,1,1
06.01.2024,03.09.2023,SO71968,2,477,22011,1,2
06.01.2024,05.08.2023,SO71968,1,488,22011,1,3
06.01.2024,3/24/2023,SO71965,2,466,11330,6,4
06.01.2024,05.06.2023,SO71965,2,529,11330,6,1
06.01.2024,05.01.2023,SO71965,2,538,11330,6,2
06.01.2024,02.08.2023,SO71965,1,214,11330,6,3
06.01.2024,3/16/2023,SO71954,2,223,11856,1,2
06.01.2024,05.09.2023,SO71954,1,226,11856,1,1
06.01.2024,4/16/2023,SO71975,3,530,14787,10,2
06.01.2024,5/17/2023,SO71975,3,541,14787,10,1
06.01.2024,5/14/2023,SO71975,1,220,14787,10,3
06.01.2024,2/18/2023,SO71960,3,478,15083,10,2
06.01.2024,02.03.2023,SO71960,2,477,15083,10,3
06.01.2024,3/30/2023,SO71960,1,360,15083,10,1
06.01.2024,3/28/2023,SO71957,2,223,11149,9,1
06.01.2024,5/14/2023,SO71973,2,477,20519,6,3
06.01.2024,04.03.2023,SO71973,2,478,20519,6,2
06.01.2024,04.02.2023,SO71973,2,528,20519,6,1
06.01.2024,4/24/2023,SO71973,1,214,20519,6,4
06.01.2024,4/18/2023,SO71956,3,477,29100,9,1
06.01.2024,4/28/2023,SO71956,1,220,29100,9,2
06.01.2024,2/29/2023,SO71956,1,223,29100,9,3
06.01.2024,3/26/2023,SO71956,1,488,29100,9,4
06.01.2024,05.09.2023,SO71997,2,477,11929,9,3
06.01.2024,2/25/2023,SO71997,2,479,11929,9,2
06.01.2024,05.02.2023,SO71997,1,226,11929,9,4
06.01.2024,3/23/2023,SO71997,1,571,11929,9,1
06.01.2024,2/19/2023,SO71953,2,484,12157,4,1
06.02.2024,3/23/2023,SO72029,2,480,19354,8,3
06.02.2024,05.09.2023,SO72029,2,528,19354,8,1
06.02.2024,3/17/2023,SO72029,2,536,19354,8,2
06.02.2024,3/26/2023,SO72045,1,589,15473,4,1
06.02.2024,3/20/2023,SO72005,2,223,27519,9,2
06.02.2024,05.05.2023,SO72005,1,474,27519,9,1
06.02.2024,04.10.2023,SO72037,2,485,13335,4,1
06.02.2024,03.05.2023,SO72037,1,232,13335,4,2
06.02.2024,02.05.2023,SO72023,2,477,17019,1,1
06.02.2024,04.09.2023,SO72023,1,232,17019,1,2
06.02.2024,05.03.2023,SO72024,3,528,18313,4,1
06.02.2024,2/17/2023,SO72024,2,480,18313,4,2
06.02.2024,03.12.2023,SO72055,1,215,18869,4,2
06.02.2024,03.09.2023,SO72055,1,583,18869,4,1
06.02.2024,04.02.2023,SO72018,2,477,13707,6,2
06.02.2024,05.09.2023,SO72018,2,478,13707,6,1
06.02.2024,2/20/2023,SO72025,2,480,15515,1,2
06.02.2024,3/30/2023,SO72025,2,528,15515,1,1
06.02.2024,3/25/2023,SO72026,2,528,21792,6,1
06.02.2024,04.03.2023,SO72026,1,215,21792,6,2
06.02.2024,05.11.2023,SO72026,1,229,21792,6,3
06.02.2024,2/18/2023,SO72026,1,466,21792,6,4
06.02.2024,2/22/2023,SO72023,2,528,21967,9,2
06.02.2024,2/22/2023,SO72023,2,536,21967,9,1
06.02.2024,2/25/2023,SO72023,1,214,21967,9,3
06.02.2024,05.04.2023,SO72023,1,489,21967,9,4
06.02.2024,2/19/2023,SO72035,1,537,11677,6,1
06.02.2024,04.08.2023,SO72001,1,484,11878,1,1
06.02.2024,5/18/2023,SO72033,2,530,28558,8,2
06.02.2024,4/29/2023,SO72033,2,541,28558,8,1
06.02.2024,2/15/2023,SO72033,1,214,28558,8,3
06.02.2024,4/16/2023,SO72006,2,528,25812,9,1
06.02.2024,2/15/2023,SO72006,1,487,25812,9,2
06.02.2024,04.01.2023,SO72006,1,490,25812,9,3
06.02.2024,04.04.2023,SO72051,2,479,11264,1,2
06.02.2024,02.05.2023,SO72051,1,229,11264,1,4
06.02.2024,3/19/2023,SO72051,1,477,11264,1,3
06.02.2024,03.09.2023,SO72051,1,571,11264,1,1
06.02.2024,04.05.2023,SO72002,3,539,14669,9,2
06.02.2024,4/22/2023,SO72002,2,480,14669,9,3
06.02.2024,2/13/2023,SO72002,2,529,14669,9,1
06.02.2024,3/24/2023,SO72054,2,477,18362,6,3
06.02.2024,04.11.2023,SO72054,2,479,18362,6,2
06.02.2024,4/17/2023,SO72054,2,480,18362,6,4
06.02.2024,03.01.2023,SO72054,2,484,18362,6,5
06.02.2024,2/27/2023,SO72054,1,583,18362,6,1
06.02.2024,04.12.2023,SO72048,2,529,22198,9,3
06.02.2024,04.04.2023,SO72048,1,371,22198,9,1
06.02.2024,4/27/2023,SO72048,1,540,22198,9,2
06.02.2024,03.03.2023,SO72014,2,529,14265,6,1
06.02.2024,04.02.2023,SO72014,2,539,14265,6,2
06.02.2024,3/18/2023,SO72056,1,226,18976,1,2
06.02.2024,04.09.2023,SO72056,1,580,18976,1,1
06.02.2024,02.06.2023,SO72034,2,541,12326,10,1
06.02.2024,04.08.2023,SO72027,2,528,28079,6,1
06.02.2024,2/24/2023,SO72027,1,214,28079,6,2
06.02.2024,05.06.2023,SO72009,1,360,15051,10,1
06.02.2024,03.09.2023,SO72032,2,538,11558,10,1
06.02.2024,04.08.2023,SO72052,1,215,26277,1,2
06.02.2024,2/17/2023,SO72052,1,578,26277,1,1
06.02.2024,4/30/2023,SO72053,2,477,24233,4,3
06.02.2024,04.11.2023,SO72053,2,479,24233,4,2
06.02.2024,03.01.2023,SO72053,1,605,24233,4,1
06.02.2024,2/16/2023,SO72042,2,485,13729,1,4
06.02.2024,4/18/2023,SO72042,1,354,13729,1,1
06.02.2024,05.10.2023,SO72042,1,471,13729,1,3
06.02.2024,4/16/2023,SO72042,1,537,13729,1,2
06.02.2024,3/16/2023,SO72044,1,220,15529,1,2
06.02.2024,4/28/2023,SO72044,1,588,15529,1,1
06.02.2024,03.06.2023,SO72019,2,223,20367,4,3
06.02.2024,5/16/2023,SO72019,1,229,20367,4,2
06.02.2024,03.06.2023,SO72019,1,475,20367,4,1
06.02.2024,04.06.2023,SO72008,1,235,18028,10,2
06.02.2024,4/14/2023,SO72008,1,587,18028,10,1
06.02.2024,2/25/2023,SO72047,1,375,22906,9,1
06.02.2024,04.07.2023,SO72038,3,480,16800,6,2
06.02.2024,4/27/2023,SO72038,2,485,16800,6,1
06.02.2024,04.02.2023,SO72057,1,214,18806,1,2
06.02.2024,2/28/2023,SO72057,1,226,18806,1,3
06.02.2024,2/23/2023,SO72057,1,582,18806,1,1
06.02.2024,04.07.2023,SO72023,2,530,26738,4,1
06.02.2024,2/22/2023,SO72023,2,541,26738,4,2
06.02.2024,02.03.2023,SO72022,1,229,17457,1,2
06.02.2024,04.12.2023,SO72022,1,477,17457,1,1
06.02.2024,03.08.2023,SO72028,2,478,18144,7,2
06.02.2024,04.06.2023,SO72028,2,485,18144,7,1
06.02.2024,4/26/2023,SO72007,2,480,16287,10,3
06.02.2024,04.02.2023,SO72007,1,352,16287,10,1
06.02.2024,5/17/2023,SO72007,1,537,16287,10,2
06.02.2024,3/26/2023,SO72030,2,466,23915,8,2
06.02.2024,03.09.2023,SO72030,1,529,23915,8,1
06.02.2024,2/17/2023,SO72050,1,385,27695,9,1
06.02.2024,04.02.2023,SO72043,1,475,15528,1,2
06.02.2024,04.03.2023,SO72043,1,490,15528,1,3
06.02.2024,3/19/2023,SO72043,1,587,15528,1,1
06.02.2024,5/14/2023,SO72015,2,530,11019,6,2
06.02.2024,4/18/2023,SO72015,2,541,11019,6,1
06.02.2024,05.04.2023,SO72040,3,485,13389,4,1
06.02.2024,05.05.2023,SO72040,2,223,13389,4,3
06.02.2024,5/14/2023,SO72040,1,214,13389,4,2
06.02.2024,04.12.2023,SO72040,1,232,13389,4,4
06.02.2024,3/15/2023,SO72039,3,223,12539,7,1
06.02.2024,05.01.2023,SO72012,2,485,16273,7,2
06.02.2024,4/20/2023,SO72012,1,220,16273,7,3
06.02.2024,4/28/2023,SO72012,1,591,16273,7,1
06.02.2024,02.12.2023,SO72058,2,480,28437,10,4
06.02.2024,3/25/2023,SO72058,2,529,28437,10,3
06.02.2024,3/22/2023,SO72058,2,538,28437,10,2
06.02.2024,02.04.2023,SO72058,1,604,28437,10,1
06.02.2024,03.03.2023,SO72036,3,480,11659,6,2
06.02.2024,05.06.2023,SO72036,1,537,11659,6,1
06.02.2024,03.01.2023,SO72059,2,479,27472,9,3
06.02.2024,05.03.2023,SO72059,1,223,27472,9,4
06.02.2024,4/21/2023,SO72059,1,477,27472,9,2
06.02.2024,2/29/2023,SO72059,1,584,27472,9,1
06.02.2024,2/29/2023,SO72046,1,567,16046,10,1
06.02.2024,4/19/2023,SO72010,1,220,21505,7,2
06.02.2024,02.06.2023,SO72010,1,356,21505,7,1
06.02.2024,02.10.2023,SO72049,1,583,24474,9,1
06.02.2024,03.01.2023,SO72011,2,477,16290,8,4
06.02.2024,05.10.2023,SO72011,2,478,16290,8,3
06.02.2024,03.02.2023,SO72011,2,485,16290,8,2
06.02.2024,04.09.2023,SO72011,1,471,16290,8,5
06.02.2024,2/13/2023,SO72011,1,599,16290,8,1
06.02.2024,2/26/2023,SO72023,2,481,25149,1,3
06.02.2024,2/28/2023,SO72023,2,529,25149,1,1
06.02.2024,2/26/2023,SO72023,1,540,25149,1,2
06.02.2024,4/29/2023,SO72022,2,529,15598,9,1
06.02.2024,4/28/2023,SO72022,2,539,15598,9,2
06.02.2024,2/26/2023,SO72022,1,220,15598,9,3
06.02.2024,5/14/2023,SO72022,1,489,15598,9,4
06.02.2024,4/23/2023,SO72041,2,478,12660,7,1
06.02.2024,04.07.2023,SO72041,1,220,12660,7,2
06.02.2024,04.03.2023,SO72060,1,215,28133,9,2
06.02.2024,05.06.2023,SO72060,1,604,28133,9,1
06.02.2024,2/14/2023,SO72021,2,477,17429,1,1
06.02.2024,02.09.2023,SO72031,2,538,21081,7,1
06.03.2024,4/27/2023,SO72096,1,475,15433,4,2
06.03.2024,3/20/2023,SO72096,1,587,15433,4,1
06.03.2024,5/19/2023,SO72103,1,385,26591,9,1
06.03.2024,05.08.2023,SO72103,1,488,26591,9,2
06.03.2024,2/22/2023,SO72074,2,223,19364,8,3
06.03.2024,04.12.2023,SO72074,1,214,19364,8,2
06.03.2024,03.08.2023,SO72074,1,352,19364,8,1
06.03.2024,4/24/2023,SO72091,2,478,19385,8,3
06.03.2024,5/13/2023,SO72091,2,485,19385,8,2
06.03.2024,04.10.2023,SO72091,2,536,19385,8,1
06.03.2024,4/22/2023,SO72091,1,487,19385,8,4
06.03.2024,04.08.2023,SO72113,1,214,24296,4,2
06.03.2024,03.08.2023,SO72113,1,606,24296,4,1
06.03.2024,04.07.2023,SO72071,2,478,15048,10,3
06.03.2024,4/28/2023,SO72071,1,356,15048,10,1
06.03.2024,03.11.2023,SO72071,1,477,15048,10,2
06.03.2024,04.09.2023,SO72088,2,477,16988,4,1
06.03.2024,3/15/2023,SO72118,1,214,19125,1,2
06.03.2024,04.08.2023,SO72118,1,580,19125,1,1
06.03.2024,4/21/2023,SO72114,2,479,24331,4,2
06.03.2024,4/16/2023,SO72114,1,606,24331,4,1
06.03.2024,03.04.2023,SO72065,3,528,16618,9,2
06.03.2024,2/20/2023,SO72065,2,480,16618,9,3
06.03.2024,4/27/2023,SO72065,1,536,16618,9,1
06.03.2024,4/24/2023,SO72064,1,214,11791,1,1
06.03.2024,04.06.2023,SO72064,1,235,11791,1,2
06.03.2024,4/17/2023,SO72094,2,480,12810,8,2
06.03.2024,3/18/2023,SO72094,2,530,12810,8,1
06.03.2024,04.12.2023,SO72102,2,477,27492,9,2
06.03.2024,3/28/2023,SO72102,2,479,27492,9,3
06.03.2024,4/19/2023,SO72102,2,484,27492,9,4
